speaker_model,speaker_loss,listener_loss,context_type,i_iter,round_num,target,context,caption,scores,num_words,learning_rate,num_steps,targetScore
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",girl,[[-7.444588   -9.780244   -0.03050946 -3.5265036 ]],3,0.0005,6,-0.030509457
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",a boy playing a game of frisbee,[[-6.1318731e+00 -9.4543591e+00 -8.0453300e+00 -2.5746822e-03]],9,0.0005,6,-0.0025746822
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",girl,[[-6.2490711e+00 -9.1034079e+00 -7.0103854e-03 -5.3099103e+00]],3,0.0005,6,-0.0070103854
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",men,[[-1.5589035  -0.24765086 -7.132869   -4.803303  ]],3,0.0005,6,-0.24765086
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",a boy playing a game of frisbee,[[-7.0711179e+00 -1.0958115e+01 -7.2556157e+00 -1.5740395e-03]],9,0.0005,6,-0.0015740395
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",kite,[[-0.09529543 -3.5011835  -6.228978   -2.8342514 ]],3,0.0005,6,-0.09529543
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",a young boy playing a game of frisbee,[[-1.7609053 -3.5640116 -1.4421558 -0.573822 ]],10,0.0005,6,-0.573822
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",a group of men playing a game of frisbee,[[-1.5899467  -0.29131746 -4.0895247  -3.4408336 ]],11,0.0005,6,-0.29131746
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",a little girl playing a game of frisbee,[[-1.7726927 -3.7918997 -0.2926817 -2.7917728]],10,0.0005,6,-0.2926817
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",two men playing a game of frisbee park,[[-0.37330437 -1.4051504  -3.5384064  -3.2926645 ]],10,0.0005,6,-0.37330437
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",young men playing a game of frisbee on a field,[[-1.2788296  -0.57114124 -3.9204187  -1.9883318 ]],12,0.0005,6,-0.57114124
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",a little boy playing a game of frisbee park,[[-0.12873268 -2.8436842  -2.9953947  -4.376975  ]],11,0.0005,6,-0.12873268
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",girl playing a game of frisbee,[[-3.7558045 -4.634686  -0.172225  -2.0784864]],8,0.0005,6,-0.172225
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",young boy playing a game,[[-3.34725    -8.9448805  -2.778924   -0.10249424]],7,0.0005,6,-0.10249424
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",a little girl,[[-4.462453   -8.554695   -0.02295709 -4.5126896 ]],5,0.0005,6,-0.022957087
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",two men playing a game of frisbee park,[[-0.06602836 -2.8495524  -7.0305166  -5.2704945 ]],10,0.0005,6,-0.06602836
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",men playing a game of frisbee,[[-2.207933   -0.21757317 -4.626308   -2.5794854 ]],8,0.0005,6,-0.21757317
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",young boy playing a game,[[-6.4675436e+00 -6.6837425e+00 -1.1167305e+01 -2.8221607e-03]],7,0.0005,6,-0.0028221607
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",players,[[-4.7221336  -0.02958941 -5.7338657  -4.073062  ]],3,0.0005,6,-0.029589415
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",young boy playing a game,[[-9.0237608e+00 -1.5598381e+01 -9.7634783e+00 -1.7833710e-04]],7,0.0005,6,-0.0001783371
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",girl,[[-7.2167554  -8.398449   -0.00911644 -4.813969  ]],3,0.0005,6,-0.009116441
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,24,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",park,[[-0.03901255 -3.3628702  -7.3759837  -5.809311  ]],3,0.0005,6,-0.03901255
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",a group of young men playing a game of frisbee .,[[-1.4781055  -0.79243183 -2.572381   -1.4153748 ]],13,0.0005,6,-1.4781055
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",a group of young men playing a game of frisbee,[[-0.41786432 -1.6497464  -3.1740403  -2.2291884 ]],12,0.0005,6,-3.1740403
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",a group of young men,[[-1.8379002  -3.8327656  -0.33187103 -2.2865276 ]],7,0.0005,6,-2.2865276
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",men,[[-1.4883671 -2.235786  -1.4242597 -0.8517575]],3,0.0005,6,-2.235786
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",men,[[-3.4606338  -0.04740441 -5.148007   -4.7019463 ]],3,0.0005,6,-4.7019463
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",men,[[-1.4860684 -1.2243639 -1.7882077 -1.1630379]],3,0.0005,6,-1.4860684
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",men,[[-0.7243759 -2.1250145 -2.152673  -1.2737925]],3,0.0005,6,-2.1250145
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",men,[[-1.0812638 -0.5269101 -4.4610686 -2.8326466]],3,0.0005,6,-4.4610686
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",men,[[-1.3380408 -1.3334031 -1.442636  -1.436502 ]],3,0.0005,6,-1.3334031
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",men,[[-1.9042274  -0.21443994 -3.7378645  -3.898899  ]],3,0.0005,6,-3.898899
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",men,[[-1.3395762 -1.2209611 -1.72539   -1.3280511]],3,0.0005,6,-1.72539
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",men,[[-1.3848002 -1.3900654 -1.3777001 -1.3926775]],3,0.0005,6,-1.3848002
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",men,[[-0.6126286 -2.9581008 -1.1559464 -2.3925252]],3,0.0005,6,-0.6126286
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",men,[[-0.05188487 -4.122428   -3.679392   -4.697462  ]],3,0.0005,6,-4.697462
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",men,[[-1.1741707 -1.8756106 -1.4182827 -1.2189715]],3,0.0005,6,-1.4182827
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",men,[[-1.0445321 -6.714408  -1.0650876 -1.1965582]],3,0.0005,6,-6.714408
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",a young boy playing a game of frisbee,[[-1.7609053 -3.5640116 -1.4421558 -0.573822 ]],10,0.0005,6,-0.573822
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",a young boy playing a game of frisbee . park,[[-1.7938023  -3.4644718  -2.0477238  -0.39548302]],12,0.0005,6,-1.7938023
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",young boy,[[-0.68867254 -1.9759002  -1.6823668  -1.7533784 ]],4,0.0005,6,-1.6823668
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",a boy,[[-1.1947231 -2.747376  -0.5189123 -3.271512 ]],4,0.0005,6,-2.747376
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",boy,[[-1.4294027 -0.6831001 -1.7112716 -2.592092 ]],3,0.0005,6,-1.4294027
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",boy playing a game,[[-1.2228355 -5.3740463 -3.407858  -0.4036789]],6,0.0005,6,-0.4036789
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",boy,[[-1.0932245 -4.7168164 -1.4284072 -0.8765126]],3,0.0005,6,-1.4284072
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",a boy,[[-0.7287078  -0.87524843 -2.371389   -4.9119077 ]],4,0.0005,6,-0.87524843
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",a boy playing a game,[[-1.198431   -0.68504715 -4.339384   -1.7080336 ]],7,0.0005,6,-1.7080336
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,24,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000240158.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000328238.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000236189.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000401244.jpg']",young boy playing a game of frisbee park,[[-0.6965704  -2.717269   -0.98136425 -2.7992773 ]],10,0.0005,6,-0.6965704
