context_type,i_iter,loss,ds_type,gameid,trial_num,rep_num,target,caption,scores,num_words,learning_rate,num_steps,target_score,cap_score,correct
challenge,28,SCE+SKL+SR,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,18,4,COCO_val2014_000000271177.jpg,Lots of trees in the background,[-1.4841905 -1.6914535 -0.962975  -1.5735536],31,0.0005,6,-1.4841905,"tensor([[-8.7351]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,SCE+SKL+SR,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,19,4,COCO_val2014_000000142537.jpg,One tree in the background,[-1.1395416 -1.2150497 -1.532095  -1.788229 ],26,0.0005,6,-1.788229,"tensor([[-18.1042]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,SCE+SKL+SR,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,20,5,COCO_val2014_000000566249.jpg,Lots of buildings,[-2.9892273  -0.44382954 -2.4891806  -1.4911156 ],17,0.0005,6,-0.44382954,"tensor([[-9.9416]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,28,SCE+SKL+SR,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,21,5,COCO_val2014_000000142537.jpg,one building,[-2.2422228 -1.4469423 -2.4281607 -0.5616102],12,0.0005,6,-0.5616102,"tensor([[-9.7670]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,28,SCE+SKL+SR,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,22,5,COCO_val2014_000000271177.jpg,lots of trees,[-0.9102695 -3.0740528 -0.7111876 -2.808587 ],13,0.0005,6,-0.9102695,"tensor([[-3.9020]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,SCE+SKL+SR,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,23,5,COCO_val2014_000000264121.jpg,open field,[-2.056016  -3.306717  -0.2621069 -2.7185173],10,0.0005,6,-0.2621069,"tensor([[-8.4398]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,0,0,COCO_val2014_000000271177.jpg,The motorcycle has an orange light on the front you can see clearly,[-1.211338   -0.95835876 -1.617115   -2.1185303 ],67,0.0005,6,-1.211338,"tensor([[-58.6429]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,1,0,COCO_val2014_000000566249.jpg,There are brown buildings in the background,[-1.0503559 -1.646925  -1.5116596 -1.4396877],43,0.0005,6,-1.646925,"tensor([[-30.3255]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,2,0,COCO_val2014_000000264121.jpg,There is an open field in the background with white fluffy clouds,[-1.9435692  -3.7960663  -0.21834946 -3.4898338 ],65,0.0005,6,-0.21834946,"tensor([[-50.2286]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,3,0,COCO_val2014_000000142537.jpg,There is a buolding to the right of the motorcycle,[-1.7214985  -1.9167271  -0.92037773 -1.2882786 ],50,0.0005,6,-1.2882786,"tensor([[-31.2603]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,4,1,COCO_val2014_000000264121.jpg,there is an open field behind the motorcycle,[-1.5609608  -2.269497   -0.48436356 -2.6505432 ],44,0.0005,6,-0.48436356,"tensor([[-26.9888]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,5,1,COCO_val2014_000000142537.jpg,There is a building to the right with a man standing in front of the building,[-1.7104073  -0.46860886 -3.4633408  -1.8201027 ],77,0.0005,6,-1.8201027,"tensor([[-54.8005]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,6,1,COCO_val2014_000000271177.jpg,There are a bunch of trees behind the motorcyle,[-1.4635124 -2.3090858 -1.2689438 -0.9465027],47,0.0005,6,-1.4635124,"tensor([[-38.4018]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,7,1,COCO_val2014_000000566249.jpg,There are two buildings and a car behind the motorcyle,[-1.2598381 -1.2747879 -1.868412  -1.2642784],54,0.0005,6,-1.2747879,"tensor([[-43.5612]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,8,2,COCO_val2014_000000264121.jpg,There is an open field behind the motorcyle with no trees,[-1.7729454  -3.0980034  -0.34869385 -2.5330048 ],57,0.0005,6,-0.34869385,"tensor([[-46.4284]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,9,2,COCO_val2014_000000566249.jpg,There are several buildings and a car behind the motorcyle,[-1.3958855 -1.382267  -1.8527565 -1.0654488],58,0.0005,6,-1.382267,"tensor([[-44.6056]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,10,2,COCO_val2014_000000142537.jpg,The motorcycle has tall handlebars,[-1.6827068 -1.0320797 -1.4990101 -1.4502449],34,0.0005,6,-1.4502449,"tensor([[-30.9657]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,11,2,COCO_val2014_000000271177.jpg,The motorcycle is in front of a lot of trees and people walking,[-1.4313278 -1.999176  -1.4701118 -0.9271927],63,0.0005,6,-1.4313278,"tensor([[-35.7631]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,12,3,COCO_val2014_000000264121.jpg,The motorcycle is in front of an empty field,[-1.9605007  -1.9347935  -0.55283546 -1.970108  ],44,0.0005,6,-0.55283546,"tensor([[-24.5350]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,13,3,COCO_val2014_000000566249.jpg,The motorcycle is in front of brown buildings,[-1.6058903 -0.9718876 -2.2056828 -1.1687794],45,0.0005,6,-0.9718876,"tensor([[-31.3515]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,14,3,COCO_val2014_000000142537.jpg,The motorcycle has tall handlebars,[-1.6827068 -1.0320797 -1.4990101 -1.4502449],34,0.0005,6,-1.4502449,"tensor([[-30.9657]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,15,3,COCO_val2014_000000271177.jpg,The motorcycle is in front of trees,[-1.5429153 -1.511797  -1.4779663 -1.0858078],35,0.0005,6,-1.5429153,"tensor([[-24.1942]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,16,4,COCO_val2014_000000264121.jpg,There is a large open field,[-1.7234306 -2.5223808 -0.7163849 -1.3752995],27,0.0005,6,-0.7163849,"tensor([[-25.6740]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,17,4,COCO_val2014_000000566249.jpg,Lots of buildings in the background,[-1.3512859 -1.4942055 -1.5412273 -1.1955185],35,0.0005,6,-1.4942055,"tensor([[-30.8375]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,18,4,COCO_val2014_000000271177.jpg,Lots of trees in the background,[-1.466486  -2.2827148 -0.9055462 -1.3358364],31,0.0005,6,-1.466486,"tensor([[-31.0725]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,19,4,COCO_val2014_000000142537.jpg,One tree in the background,[-1.3204346 -1.9059772 -0.8532238 -1.8434906],26,0.0005,6,-1.8434906,"tensor([[-31.9447]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,20,5,COCO_val2014_000000566249.jpg,Lots of buildings,[-1.615942  -1.0578461 -2.372509  -1.0193005],17,0.0005,6,-1.0578461,"tensor([[-26.2800]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,21,5,COCO_val2014_000000142537.jpg,one building,[-1.6062393 -0.8920746 -2.238039  -1.2627068],12,0.0005,6,-1.2627068,"tensor([[-25.5804]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,22,5,COCO_val2014_000000271177.jpg,lots of trees,[-1.4796047 -1.6865482 -1.4975109 -1.0121727],13,0.0005,6,-1.4796047,"tensor([[-26.9656]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,NP,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,23,5,COCO_val2014_000000264121.jpg,open field,[-2.0292282  -1.5761833  -0.59155273 -2.2225533 ],10,0.0005,6,-0.59155273,"tensor([[-22.7152]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,0,0,COCO_val2014_000000271177.jpg,The motorcycle has an orange light on the front you can see clearly,[-1.211338   -0.95835876 -1.617115   -2.1185303 ],67,0.0005,6,-1.211338,"tensor([[-58.6429]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,1,0,COCO_val2014_000000566249.jpg,There are brown buildings in the background,[-1.0503559 -1.646925  -1.5116596 -1.4396877],43,0.0005,6,-1.646925,"tensor([[-30.3255]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,2,0,COCO_val2014_000000264121.jpg,There is an open field in the background with white fluffy clouds,[-1.9435692  -3.7960663  -0.21834946 -3.4898338 ],65,0.0005,6,-0.21834946,"tensor([[-50.2286]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,3,0,COCO_val2014_000000142537.jpg,There is a buolding to the right of the motorcycle,[-1.7214985  -1.9167271  -0.92037773 -1.2882786 ],50,0.0005,6,-1.2882786,"tensor([[-31.2603]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,4,1,COCO_val2014_000000264121.jpg,there is an open field behind the motorcycle,[-1.5609608  -2.269497   -0.48436356 -2.6505432 ],44,0.0005,6,-0.48436356,"tensor([[-26.9888]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,5,1,COCO_val2014_000000142537.jpg,There is a building to the right with a man standing in front of the building,[-1.7104073  -0.46860886 -3.4633408  -1.8201027 ],77,0.0005,6,-1.8201027,"tensor([[-54.8005]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,6,1,COCO_val2014_000000271177.jpg,There are a bunch of trees behind the motorcyle,[-1.4635124 -2.3090858 -1.2689438 -0.9465027],47,0.0005,6,-1.4635124,"tensor([[-38.4018]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,7,1,COCO_val2014_000000566249.jpg,There are two buildings and a car behind the motorcyle,[-1.2598381 -1.2747879 -1.868412  -1.2642784],54,0.0005,6,-1.2747879,"tensor([[-43.5612]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,8,2,COCO_val2014_000000264121.jpg,There is an open field behind the motorcyle with no trees,[-1.7729454  -3.0980034  -0.34869385 -2.5330048 ],57,0.0005,6,-0.34869385,"tensor([[-46.4284]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,9,2,COCO_val2014_000000566249.jpg,There are several buildings and a car behind the motorcyle,[-1.3958855 -1.382267  -1.8527565 -1.0654488],58,0.0005,6,-1.382267,"tensor([[-44.6056]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,10,2,COCO_val2014_000000142537.jpg,The motorcycle has tall handlebars,[-1.6827068 -1.0320797 -1.4990101 -1.4502449],34,0.0005,6,-1.4502449,"tensor([[-30.9657]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,11,2,COCO_val2014_000000271177.jpg,The motorcycle is in front of a lot of trees and people walking,[-1.4313278 -1.999176  -1.4701118 -0.9271927],63,0.0005,6,-1.4313278,"tensor([[-35.7631]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,12,3,COCO_val2014_000000264121.jpg,The motorcycle is in front of an empty field,[-1.9605007  -1.9347935  -0.55283546 -1.970108  ],44,0.0005,6,-0.55283546,"tensor([[-24.5350]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,13,3,COCO_val2014_000000566249.jpg,The motorcycle is in front of brown buildings,[-1.6058903 -0.9718876 -2.2056828 -1.1687794],45,0.0005,6,-0.9718876,"tensor([[-31.3515]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,14,3,COCO_val2014_000000142537.jpg,The motorcycle has tall handlebars,[-1.6827068 -1.0320797 -1.4990101 -1.4502449],34,0.0005,6,-1.4502449,"tensor([[-30.9657]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,15,3,COCO_val2014_000000271177.jpg,The motorcycle is in front of trees,[-1.5429153 -1.511797  -1.4779663 -1.0858078],35,0.0005,6,-1.5429153,"tensor([[-24.1942]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,16,4,COCO_val2014_000000264121.jpg,There is a large open field,[-1.7234306 -2.5223808 -0.7163849 -1.3752995],27,0.0005,6,-0.7163849,"tensor([[-25.6740]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,17,4,COCO_val2014_000000566249.jpg,Lots of buildings in the background,[-1.3512859 -1.4942055 -1.5412273 -1.1955185],35,0.0005,6,-1.4942055,"tensor([[-30.8375]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,18,4,COCO_val2014_000000271177.jpg,Lots of trees in the background,[-1.466486  -2.2827148 -0.9055462 -1.3358364],31,0.0005,6,-1.466486,"tensor([[-31.0725]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,19,4,COCO_val2014_000000142537.jpg,One tree in the background,[-1.3204346 -1.9059772 -0.8532238 -1.8434906],26,0.0005,6,-1.8434906,"tensor([[-31.9447]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,20,5,COCO_val2014_000000566249.jpg,Lots of buildings,[-1.615942  -1.0578461 -2.372509  -1.0193005],17,0.0005,6,-1.0578461,"tensor([[-26.2800]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,21,5,COCO_val2014_000000142537.jpg,one building,[-1.6062393 -0.8920746 -2.238039  -1.2627068],12,0.0005,6,-1.2627068,"tensor([[-25.5804]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,22,5,COCO_val2014_000000271177.jpg,lots of trees,[-1.4796047 -1.6865482 -1.4975109 -1.0121727],13,0.0005,6,-1.4796047,"tensor([[-26.9656]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,28,fixed,none,1642-0bbb4af7-1fa6-41e9-97f1-6b02fd0acb6f,23,5,COCO_val2014_000000264121.jpg,open field,[-2.0292282  -1.5761833  -0.59155273 -2.2225533 ],10,0.0005,6,-0.59155273,"tensor([[-22.7152]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,0,0,COCO_val2014_000000435384.jpg,Wine bottles  on shelves with a paper in front.,[-1.2453461 -1.1374817 -1.1247253 -2.7061768],47,0.0005,6,-1.1374817,"tensor([[-35.9788]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,1,0,COCO_val2014_000000008876.jpg,bottles hanging from wooded structure,[-2.6424065  -0.17253494 -3.7205467  -2.7636375 ],37,0.0005,6,-2.7636375,"tensor([[-41.9253]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,2,0,COCO_val2014_000000521357.jpg,Wine bottles on a shelve in a refrigerator .,[-0.35838318 -1.7346478  -2.2335453  -4.040766  ],44,0.0005,6,-0.35838318,"tensor([[-28.4907]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,3,0,COCO_val2014_000000126429.jpg,two rows of wine with people gathered around,[-2.711422  -4.906269  -2.7687683 -0.1468544],44,0.0005,6,-2.7687683,"tensor([[-39.3415]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,4,1,COCO_val2014_000000008876.jpg,wine placed on thin wooded shelves,[-2.7933998 -0.5516281 -2.6936836 -1.2202873],34,0.0005,6,-1.2202873,"tensor([[-37.4091]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,5,1,COCO_val2014_000000521357.jpg,wine set up in a coolrer,[-1.2397022 -1.718523  -1.2390461 -1.4207287],24,0.0005,6,-1.2397022,"tensor([[-20.9785]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,6,1,COCO_val2014_000000435384.jpg,wine on a counter with a yellow funnel,[-0.9941158 -0.7137413 -1.9986115 -5.3776283],38,0.0005,6,-0.7137413,"tensor([[-31.2402]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,7,1,COCO_val2014_000000126429.jpg,two rows of wine on a black table,[-3.5422611  -3.6708527  -0.05610466 -8.758493  ],33,0.0005,6,-0.05610466,"tensor([[-14.5921]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,8,2,COCO_val2014_000000008876.jpg,green colored whne set up and handing on wood stand,[-1.8035278  -5.0236435  -2.9862747  -0.25074005],51,0.0005,6,-0.25074005,"tensor([[-67.0640]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,9,2,COCO_val2014_000000521357.jpg,wine in a cold container,[-0.43245888 -1.6452961  -2.7071972  -2.3924007 ],24,0.0005,6,-0.43245888,"tensor([[-20.9278]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,10,2,COCO_val2014_000000435384.jpg,wine on a counter all green bottles,[-1.7890205  -0.35752296 -2.0890694  -4.639084  ],35,0.0005,6,-0.35752296,"tensor([[-30.8775]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,11,2,COCO_val2014_000000126429.jpg,rows of wine organized  with blue container in front,[-0.5998993 -3.216507  -1.3421059 -1.8988304],52,0.0005,6,-1.3421059,"tensor([[-42.5751]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,12,3,COCO_val2014_000000008876.jpg,green bottles hanging,[-2.9562416  -1.326889   -4.9824142  -0.39181805],21,0.0005,6,-0.39181805,"tensor([[-14.9425]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,13,3,COCO_val2014_000000521357.jpg,bottles in a cold ploace,[-1.9313335  -2.2337742  -2.751873   -0.37963104],24,0.0005,6,-1.9313335,"tensor([[-18.7856]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,14,3,COCO_val2014_000000126429.jpg,two rows of bottles,[-1.9074912 -2.059156  -0.3282094 -5.5796657],19,0.0005,6,-0.3282094,"tensor([[-8.1588]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,15,3,COCO_val2014_000000435384.jpg,green bottless next to paper on counter,[-1.956398   -2.3777847  -6.8830643  -0.26807213],39,0.0005,6,-2.3777847,"tensor([[-32.9570]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,16,4,COCO_val2014_000000008876.jpg,bottles hanging from wooden shelve,[-1.462944   -4.092724   -6.095978   -0.28834915],34,0.0005,6,-0.28834915,"tensor([[-18.0615]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,17,4,COCO_val2014_000000435384.jpg,wine bottles on a counter,[-0.49212694 -0.99991035 -5.088047   -4.227214  ],25,0.0005,6,-0.99991035,"tensor([[-8.4794]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,18,4,COCO_val2014_000000126429.jpg,rows of unopened wine,[-3.489643   -6.9306297  -0.04053307 -4.7995243 ],21,0.0005,6,-0.040533066,"tensor([[-18.0497]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,19,4,COCO_val2014_000000521357.jpg,refrigerated bottles,[-1.7106075  -1.7724857  -1.5387306  -0.83314323],20,0.0005,6,-1.7106075,"tensor([[-15.3865]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,20,5,COCO_val2014_000000008876.jpg,wine bottles hung on wooden structure,[-1.9971123  -1.4512882  -7.945696   -0.46258926],37,0.0005,6,-0.46258926,"tensor([[-24.5848]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,21,5,COCO_val2014_000000521357.jpg,bottles that are in a cold place,[-0.5803585 -1.6688614 -1.5602589 -3.1758385],32,0.0005,6,-0.5803585,"tensor([[-25.5698]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,22,5,COCO_val2014_000000126429.jpg,2 rows of wine bottles,[-2.8328905  -1.8947039  -0.23694324 -6.3430853 ],22,0.0005,6,-0.23694324,"tensor([[-16.1830]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,29,SCE+SKL+SR+LCE,NP,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,23,5,COCO_val2014_000000435384.jpg,eight bottles with a paper in front on counter,[ -3.6027584   -0.02820015  -7.5132427  -11.305952  ],46,0.0005,6,-0.02820015,"tensor([[-26.8489]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,29,SCE+SKL+SR+LCE,none,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,0,0,COCO_val2014_000000435384.jpg,Wine bottles  on shelves with a paper in front.,[-1.2453461 -1.1374817 -1.1247253 -2.7061768],47,0.0005,6,-1.1374817,"tensor([[-35.9788]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,29,SCE+SKL+SR+LCE,none,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,1,0,COCO_val2014_000000008876.jpg,bottles hanging from wooded structure,[-2.165165   -0.46705246 -2.9620514  -1.5764427 ],37,0.0005,6,-1.5764427,"tensor([[-48.2090]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,29,SCE+SKL+SR+LCE,none,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,2,0,COCO_val2014_000000521357.jpg,Wine bottles on a shelve in a refrigerator .,[-0.50001144 -1.3932095  -2.2072525  -3.346777  ],44,0.0005,6,-0.50001144,"tensor([[-25.6840]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,29,SCE+SKL+SR+LCE,none,2155-9b55fdf0-2472-4c85-9f99-334c4040f051,3,0,COCO_val2014_000000126429.jpg,two rows of wine with people gathered around,[-4.0639114  -6.7387886  -4.0843277  -0.03583527],44,0.0005,6,-4.0843277,"tensor([[-41.4280]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
