i_iter,loss,gameid,trial_num,target_img,control_caption,model_caption,human_caption,control_score,first_score,last_score
26,SCE+SR+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,14,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,board,"white board, black suit, bent knees, blondish hair",-11.244678497314453,-12.874080657958984,-3.03021240234375
26,SCE+SR+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,15,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,board,"long sleeved white shirt, one black sleeve, white board",-11.209810256958008,-15.061450958251953,-5.615897178649902
26,SCE+SR+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,16,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,board,"white board, bent knees, black suit, blondish hair",-11.22995662689209,-17.773462295532227,-2.993351936340332
26,SCE+SR+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,17,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,shirt,"long sleeved white shirt, one black sleeve, white board",-11.195664405822754,-14.278597831726074,-3.655637741088867
26,SCE+SR+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,18,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,background,beach with people in the background,-11.215322494506836,-12.962301254272461,-3.216205358505249
26,SCE+SR+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,19,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,surfer,tan board in front of the surfer,-11.204176902770996,-10.906835556030273,-4.221040725708008
26,SCE+SR+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,20,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,shirt,"white long sleeved shirt, one black sleeve, white board",-11.35530948638916,-16.183420181274414,-2.6984474658966064
26,SCE+SR+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,21,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,people,beach with people in background,-11.462125778198242,-14.31436538696289,-1.9996366500854492
26,SCE+SR+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,22,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,hair,"white board, all black suit, bent knees, blondish hair",-11.267613410949707,-14.996938705444336,-2.7852084636688232
26,SCE+SR+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,23,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,tan board,tan board in front of the surfer,-11.387787818908691,-10.842166900634766,-2.853466749191284
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,0,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,a person on a surf board in the ocean,The target has a beach in the background and you can see people and umbrellas,-11.166476249694824,-7.817681312561035,-14.219242095947266
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,surfer,The target has a white surf board and the surfer has on a long sleeved white shirt with one sleeve partially black,-10.988903045654297,-8.943507194519043,-19.72232437133789
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,surfboard,this target has a tan board and the board is in front of the surfer who is wearing black,-11.182960510253906,-11.232772827148438,-9.531909942626953
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,surfer,"this target has the surfer all in black on a white board, he is standing with his knees bent and his arms out and he has blond/light brown hair",-11.239912033081055,-15.373958587646484,-12.662111282348633
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,surfer,this target has the tan board with the surfer behind the board,-11.592405319213867,-18.462066650390625,-4.7641191482543945
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,5,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,board,this target is the white board with the black haired surfer wearing a mostly white long sleeved shirt with one black sleeve,-12.097087860107422,-24.479446411132812,-10.910314559936523
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,6,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,beach,this target has the beach that you can see in the background,-12.225831985473633,-23.16957664489746,-8.19200611114502
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,7,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,board,"white board, all black surfer suit, bent knees, blondish hair",-12.13893985748291,-23.288318634033203,-9.18267822265625
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,8,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,board,"long sleeved white shirt surfer with one black sleeve, black hair white board",-12.167474746704102,-27.044374465942383,-7.976491928100586
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,9,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,board,"white board, all black suit, bent knees, blondish hair",-12.315725326538086,-32.531246185302734,-7.319992542266846
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,10,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,surfer,tan board in front of the surfer,-12.237064361572266,-27.258018493652344,-3.9732391834259033
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,11,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,beach,beach with people seen in the background,-12.128787994384766,-26.025543212890625,-8.440229415893555
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,12,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,surfer,tan board in front of surfer,-12.405082702636719,-28.384193420410156,-2.7950217723846436
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,13,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,background,beach with people in the background,-12.484764099121094,-33.38892364501953,-5.5698957443237305
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,14,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,board,"white board, black suit, bent knees, blondish hair",-12.65414810180664,-37.332210540771484,-4.913839817047119
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,15,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,board,"long sleeved white shirt, one black sleeve, white board",-12.708382606506348,-40.38237762451172,-6.422773361206055
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,16,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,hair,"white board, bent knees, black suit, blondish hair",-12.866235733032227,-46.421180725097656,-5.650514602661133
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,17,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,board,"long sleeved white shirt, one black sleeve, white board",-12.864439010620117,-47.50506591796875,-4.077317237854004
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,18,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,people,beach with people in the background,-12.937684059143066,-43.363182067871094,-4.330721855163574
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,19,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,surfer,tan board in front of the surfer,-13.16658878326416,-41.05622863769531,-3.737096071243286
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,20,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,shirt,"white long sleeved shirt, one black sleeve, white board",-13.332977294921875,-49.73591613769531,-5.050088882446289
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,21,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,people,beach with people in background,-13.387777328491211,-44.729610443115234,-1.7497918605804443
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,22,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,board,"white board, all black suit, bent knees, blondish hair",-13.607608795166016,-57.516780853271484,-4.900301456451416
26,SCE+LCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,23,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,surfer,tan board in front of the surfer,-13.526578903198242,-48.860477447509766,-1.5660881996154785
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,0,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,a person on a surf board in the ocean,The target has a beach in the background and you can see people and umbrellas,-11.166476249694824,-7.817681312561035,-12.981050491333008
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,there,The target has a white surf board and the surfer has on a long sleeved white shirt with one sleeve partially black,-11.008124351501465,-9.177167892456055,-9.336904525756836
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,there,this target has a tan board and the board is in front of the surfer who is wearing black,-11.325742721557617,-11.542912483215332,-9.11485481262207
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,surfer,"this target has the surfer all in black on a white board, he is standing with his knees bent and his arms out and he has blond/light brown hair",-11.265531539916992,-15.129240989685059,-7.088217735290527
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,surfer,this target has the tan board with the surfer behind the board,-11.852972030639648,-15.987297058105469,-4.377536296844482
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,5,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,board,this target is the white board with the black haired surfer wearing a mostly white long sleeved shirt with one black sleeve,-11.604846954345703,-20.834489822387695,-2.3344459533691406
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,6,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,beach,this target has the beach that you can see in the background,-11.854122161865234,-20.277442932128906,-3.148315906524658
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,7,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,board,"white board, all black surfer suit, bent knees, blondish hair",-11.538602828979492,-18.499217987060547,-3.9396421909332275
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,8,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,board,"long sleeved white shirt surfer with one black sleeve, black hair white board",-11.425917625427246,-23.71499252319336,-4.011527061462402
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,9,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,board,"white board, all black suit, bent knees, blondish hair",-11.53903865814209,-24.34185791015625,-2.3073573112487793
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,10,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,surfer,tan board in front of the surfer,-11.464010238647461,-23.7742919921875,-4.4520039558410645
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,11,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,beach,beach with people seen in the background,-11.40749740600586,-20.753808975219727,-1.9219207763671875
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,12,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,surfer,tan board in front of surfer,-11.852276802062988,-20.32952117919922,-3.3551511764526367
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,13,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,background,beach with people in the background,-11.448305130004883,-26.179832458496094,-1.5684990882873535
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,14,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,board,"white board, black suit, bent knees, blondish hair",-11.619246482849121,-20.580286026000977,-3.4548325538635254
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,15,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,board,"long sleeved white shirt, one black sleeve, white board",-11.483261108398438,-24.722187042236328,-3.6386239528656006
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,16,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,board,"white board, bent knees, black suit, blondish hair",-11.794243812561035,-29.764293670654297,-3.1864371299743652
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,17,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,shirt,"long sleeved white shirt, one black sleeve, white board",-11.759964942932129,-28.555381774902344,-4.85576057434082
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,18,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,the background,beach with people in the background,-11.93831729888916,-29.468852996826172,-4.770910263061523
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,19,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,surfer,tan board in front of the surfer,-11.890897750854492,-21.47490119934082,-4.441879749298096
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,20,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,shirt,"white long sleeved shirt, one black sleeve, white board",-11.774959564208984,-24.85120391845703,-2.740739107131958
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,21,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,background,beach with people in background,-11.754919052124023,-28.153907775878906,-3.3101296424865723
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,22,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,board,"white board, all black suit, bent knees, blondish hair",-12.218193054199219,-35.127052307128906,-2.442981004714966
26,SCE+SKL,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,23,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,surfer,tan board in front of the surfer,-11.983918190002441,-25.321502685546875,-3.0051686763763428
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,0,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,a person on a surf board in the ocean,The target has a beach in the background and you can see people and umbrellas,-11.166476249694824,-7.817681312561035,-12.981050491333008
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,there,The target has a white surf board and the surfer has on a long sleeved white shirt with one sleeve partially black,-10.961033821105957,-9.36719799041748,-9.335229873657227
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,there,this target has a tan board and the board is in front of the surfer who is wearing black,-11.156574249267578,-12.016769409179688,-9.090812683105469
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,surfer,"this target has the surfer all in black on a white board, he is standing with his knees bent and his arms out and he has blond/light brown hair",-11.307397842407227,-18.179840087890625,-6.961203098297119
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,board,this target has the tan board with the surfer behind the board,-11.597763061523438,-18.136493682861328,-4.597017288208008
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,5,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,board,this target is the white board with the black haired surfer wearing a mostly white long sleeved shirt with one black sleeve,-11.997347831726074,-25.733694076538086,-2.575815200805664
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,6,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,board,this target has the beach that you can see in the background,-12.168036460876465,-23.009796142578125,-3.522624969482422
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,7,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,board,"white board, all black surfer suit, bent knees, blondish hair",-12.009307861328125,-24.15981674194336,-4.054706573486328
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,8,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,surfer,"long sleeved white shirt surfer with one black sleeve, black hair white board",-12.066627502441406,-29.007091522216797,-3.6973743438720703
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,9,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,board,"white board, all black suit, bent knees, blondish hair",-12.162001609802246,-31.409948348999023,-2.9736487865448
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,10,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,surfer,tan board in front of the surfer,-12.110923767089844,-31.329233169555664,-4.531471252441406
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,11,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,beach,beach with people seen in the background,-12.103004455566406,-26.811813354492188,-1.8207025527954102
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,12,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,surfer,tan board in front of surfer,-12.343389511108398,-29.127090454101562,-3.278942584991455
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,13,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,background,beach with people in the background,-12.350038528442383,-35.103485107421875,-1.5183043479919434
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,14,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,board,"white board, black suit, bent knees, blondish hair",-12.514768600463867,-37.831932067871094,-3.11887264251709
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,15,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,board,"long sleeved white shirt, one black sleeve, white board",-12.529949188232422,-38.62440490722656,-3.3975131511688232
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,16,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,board,"white board, bent knees, black suit, blondish hair",-12.62015151977539,-44.026947021484375,-2.802405834197998
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,17,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,board,"long sleeved white shirt, one black sleeve, white board",-12.598600387573242,-46.65977478027344,-4.747622966766357
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,18,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,the background,beach with people in the background,-12.637312889099121,-45.78428649902344,-4.921917915344238
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,19,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,surfer,tan board in front of the surfer,-12.721490859985352,-38.486183166503906,-4.401763916015625
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,20,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a pizza on a pan,shirt,"white long sleeved shirt, one black sleeve, white board",-12.826706886291504,-47.816307067871094,-2.5742244720458984
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,21,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a pizza on a pan,people,beach with people in background,-12.847900390625,-45.27069854736328,-3.1447970867156982
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,22,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a pizza on a pan,board,"white board, all black suit, bent knees, blondish hair",-12.897268295288086,-55.120994567871094,-2.6068108081817627
26,SCE,9743-1f2422cc-ed40-4d7a-9994-32f699a23728,23,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a pizza on a pan,surfer,tan board in front of the surfer,-12.99753189086914,-51.11265563964844,-3.2733614444732666
27,SCE+SKL+SR+LCE,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,0,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000476258.jpg,a teddy bear sitting on top of a tree branch .,a black and black and white photo,has a yellow and black outfit,-11.974778175354004,-11.843432426452637,-20.305030822753906
27,SCE+SKL+SR+LCE,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000251857.jpg,a teddy bear sitting on top of a tree branch .,black and white photo,white pants with a red stripe,-11.56525993347168,-11.718225479125977,-20.148801803588867
27,SCE+SKL+SR+LCE,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000017003.jpg,a teddy bear sitting on top of a tree branch .,black and black outfit,black outfit with a hat and glasses skating towards the right,-10.493446350097656,-6.518392086029053,-12.616567611694336
27,SCE+SKL+SR+LCE,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000135785.jpg,a teddy bear sitting on top of a tree branch .,,doing a kick alone in the scene,-10.558121681213379,-5.771644592285156,-21.4265079498291
27,SCE+SKL+SR+LCE,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000251857.jpg,a teddy bear sitting on top of a tree branch .,pants,pants with red stripe,-11.04627513885498,-8.731386184692383,-7.586364269256592
27,SCE+SKL+SR+LCE,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,5,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000476258.jpg,a teddy bear sitting on top of a tree branch .,yellow and black,yellow and black,-10.628920555114746,-8.256147384643555,-8.012304306030273
27,SCE+SKL+SR+LCE,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,6,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000135785.jpg,a teddy bear sitting on top of a tree branch .,skate,kick alone,-11.435129165649414,-4.969398498535156,-17.132171630859375
27,SCE+SKL+SR+LCE,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,7,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000017003.jpg,a teddy bear sitting on top of a tree branch .,hat,hat right,-11.277233123779297,-8.059576034545898,-4.564562797546387
27,SCE+SKL+SR+LCE,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,8,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000476258.jpg,a teddy bear sitting on top of a tree branch .,yellow,yellow,-11.834009170532227,-9.152036666870117,-4.6032843589782715
27,SCE+SKL+SR+LCE,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,9,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000251857.jpg,a teddy bear sitting on top of a tree branch .,red,red,-11.666948318481445,-5.418643951416016,-3.0963940620422363
27,SCE+SKL+SR+LCE,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,10,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000135785.jpg,a teddy bear sitting on top of a tree branch .,kick,kick,-11.89348030090332,-4.341121673583984,-7.3106794357299805
27,SCE+SKL+SR+LCE,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,11,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000017003.jpg,a teddy bear sitting on top of a tree branch .,hat,hat,-11.987717628479004,-6.55466365814209,-1.9829010963439941
27,SCE+SKL+SR+LCE,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,12,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000135785.jpg,a teddy bear sitting on top of a tree branch .,kick alone,kick alone,-11.585404396057129,-5.865269184112549,-7.01969051361084
27,SCE+SKL+SR+LCE,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,13,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000017003.jpg,a teddy bear sitting on top of a tree branch .,hat,hat,-11.769405364990234,-6.8238301277160645,-0.46264076232910156
27,SCE+SKL+SR+LCE,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,14,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000251857.jpg,a teddy bear sitting on top of a tree branch .,red,red,-11.681465148925781,-2.4999537467956543,-3.388091802597046
27,SCE+SKL+SR+LCE,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,15,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000476258.jpg,a teddy bear sitting on top of a tree branch .,yellow,yellow,-11.551719665527344,-4.196693420410156,-0.9783129692077637
